,"BTC / Addresses, active, count","BTC / NVT, adjusted, 90d MA","BTC / NVT, adjusted, free float,  90d MA","BTC / NVT, adjusted","BTC / NVT, adjusted, free float","BTC / Flow, in, to exchanges, USD","BTC / Flow, out, from exchanges, USD","BTC / Fees, transaction, mean, USD","BTC / Fees, transaction, median, USD","BTC / Fees, total, USD","BTC / Miner revenue, USD","BTC / Capitalization, market, free float, USD","BTC / Capitalization, realized, USD","BTC / Capitalization, market, current supply, USD","BTC / Capitalization, market, estimated supply, USD","BTC / Volatility, daily returns, 30d","BTC / Volatility, daily returns, 180d","BTC / Difficulty, last","BTC / Difficulty, mean","BTC / Hash rate, mean","BTC / Hash rate, mean, 30d","BTC / Revenue, per hash unit, USD","BTC / Supply, Miner, held by all mining entities, USD","BTC / Block, size, mean, bytes","BTC / Block, weight, mean","BTC / Issuance, continuous, percent, daily",BTC / Network distribution factor,"BTC / Transactions, count","BTC / Transactions, transfers, count","BTC / Transactions, transfers, value, mean, USD"
2013-10-31,95791,74.33315740767392,74.31686765680001,57.66736932,57.6547318,3261696.872236677,3554923.274811832,0.1055050339242401,0.0223612014903565,5972.74547548516,1078293.9987630364,2424574351.506497,843772381.376153,2425105801.6793394,,0.0577156232315003,0.0389856436828875,390928787.6380858,390928787.638086,4100.4000177289,2448.59478696494,0.003043667584,407940214.351323,133095.971563981,532383.8862559241,0.0442175039350856,0.422915979187,56611,126726,901.6428710681488
2013-11-01,86825,73.8543888722804,73.83821109291159,57.84199741,57.82932714,3033760.075588316,1945309.4666505416,0.1574327563181538,0.0203037109849386,7067.313863878244,1062860.2850806855,2422689648.704957,849416544.4236236,2423220454.341168,,0.0405271987526746,0.0389150793943026,390928787.6380858,390928787.638086,4042.10049141048,2536.23187245395,0.003043374032,407175504.0344572,105448.245192308,421792.9807692308,0.0435698274717584,0.423032051931,44891,101382,1060.1494607645848
2013-11-02,78835,74.06045621848774,74.0442401616362,72.58006797,72.56417606,1972252.3596330013,1482430.844303506,0.123035173468371,0.0204792881355932,4881.666577704558,1039085.7174251612,2444674158.1337504,852786277.8786626,2445209553.9328737,,0.0359637984441146,0.0387936302290878,390928787.6380858,390928787.638086,3925.50143877364,2618.00956484217,0.003063673584,410770315.2640249,107669.574257426,430678.297029703,0.0422951091935676,0.421941239705,39677,89586,1096.9396665863733
2013-11-03,81991,75.81166954853866,75.79507672176435,69.17510117,69.15996088,2974411.0834489167,3113371.9969489723,0.2448770657999859,0.0210275382611748,8518.538487984126,1017840.3750243746,2511129744.7685966,857929983.7901552,2511679473.625205,,0.0358389552634287,0.0388270666435033,390928787.6380858,390928787.638085,3731.1696843789,2697.99483236454,0.003157336946,421763084.3153558,101552.947916667,406211.7916666667,0.0401851369625439,0.422130224213,34787,84501,1157.7571608279072
2013-11-04,102736,80.68647308257341,80.66882051681239,30.390511,30.38386217,5925464.492675992,8829742.496052789,0.2571715667782953,0.022879103886616,11950.505536620622,1127306.8200091503,2733360928.275325,881110178.7496935,2733959063.1336994,,0.0375369320777946,0.0392855843413857,390928787.6380858,390928787.638086,3789.46921069732,2770.30622211797,0.003443102955,458885164.5747752,123528.292307692,494113.1692307692,0.040796379489095,0.420336412406,46469,107130,1830.347325255408
2013-11-05,118752,83.65182837946283,83.63353441361276,26.90806077,26.9021762,10782453.077536711,10463358.59515822,0.2217172532857501,0.0243641668907072,11554.351220480292,1071395.6109662435,2911840906.659189,900160875.9664514,2912477841.573883,,0.0382182586227714,0.0395157069749859,510929738.0161518,415756570.474927,3596.12259203618,2839.52849766448,0.003448272924,488708097.9427034,157794.275862069,631177.1034482758,0.0363896763304827,0.419415490746,52113,120550,1892.1553220995263
2013-11-06,133026,88.61068517814866,88.59131335300455,35.63865835,35.63086713,8819278.15055333,8558503.00064176,0.6922727364041069,0.0263209583987142,38488.97959859549,1111068.0343461991,3146776009.4265013,914326537.8360422,3147464099.401864,,0.0394086990247315,0.0397445898466642,510929738.0161518,510929738.016153,4139.94817128837,2928.59881596527,0.003106218532,527826322.4450268,187658.319018405,750633.2760736196,0.0340775627894035,0.418623423256,55598,124391,1691.9061339162026
2013-11-07,129067,94.02858318432364,94.00803309983696,23.87146316,23.86624602,14842807.354711346,12159164.368427653,0.6246716764462837,0.0290124226183518,37057.397861822974,1081504.6121224875,3469595785.194116,950695160.8215094,3470354236.192072,,0.0413786900155979,0.0403037311481567,510929738.0161518,510929738.016152,3657.37752555537,2999.70160168745,0.003422510912,581229103.5755411,215620.180555556,862480.7222222222,0.0300962709618575,0.41875453137,59323,128802,2406.207930898966
2013-11-08,131772,104.30900950795618,104.28621900401474,28.19508445,28.1889241,14591291.639068272,13780714.367920885,0.5992124721798084,0.0333750656511981,35825.116074214195,1153889.8153893503,3992442354.892367,985992843.9156116,3993314855.344432,,0.0459623687389092,0.0415318206395821,510929738.0161518,510929738.016151,3403.39297516958,3057.31998403005,0.003924085844,667643807.3643683,232768.895522388,931075.5820895522,0.0279984108395255,0.419655070738,59787,131294,2342.5118934227003
2013-11-09,129648,100.33394143403817,100.31202622078138,31.47985403,31.47297811,13559028.155495888,11486517.491190497,0.337663252521309,0.0331051148451198,18567.4269296418,1243456.6761990744,3961374782.362288,1007735367.7833848,3962240225.683655,,0.0463159790154102,0.041528047054649,510929738.0161518,510929738.016152,3758.97134570968,3122.40000848644,0.003828669696,661777451.0319437,201107.581081081,804430.3243243244,0.0309140581969153,0.420708890444,54988,130169,1942.6573584128064
2013-11-10,114440,97.48527397392054,97.46398857837998,42.16769474,42.15848765,9091966.525076125,7555408.907403432,0.2629718124629343,0.0327558653499708,14837.658574596153,1415150.9022858478,3920983724.46344,1022872188.7164968,3921840037.556109,,0.046702609863322,0.0409896374200987,510929738.0161518,510929738.016153,4343.13581159701,3209.14766692451,0.003771252404,654407990.3263446,169123.14619883,676492.5847953217,0.0357055165509467,0.421374694129,56423,128554,1647.2947994190367
2013-11-11,115536,100.89138921047652,100.86936870584498,48.16762349,48.15711045,6270342.035276003,8434333.429363387,0.3741141123650017,0.0342697692869667,21248.55923999505,1623360.2734056883,4103805066.197653,1042856373.7910664,4104700956.1950502,,0.0464848375928009,0.0410915726053982,510929738.0161518,510929738.016154,4749.51109221428,3300.34558684349,0.003955963401,684427259.8325313,149806.812834225,599227.2513368984,0.039031143346696,0.419375218525,56797,129543,1582.985238983504
2013-11-12,116498,102.1663915097647,102.14410207490764,37.9516102,37.94333038,8927568.726741146,10805216.007654434,0.1378350108433901,0.0354645488310929,8009.868150131081,1790103.4469125492,4248662016.9520416,1068416005.9293648,4249589141.214069,,0.0464837452814653,0.0410870654504339,510929738.0161518,510929738.016154,5105.08946275439,3401.20063399503,0.00405845775,708405778.2358786,141445.388059701,565781.5522388059,0.0419356676502917,0.419698632859,58112,137441,2409.228035449996
2013-11-13,125199,110.2423061344785,110.2182632208842,32.93119114,32.92400913,14544328.867995182,18489745.73110721,0.1404984890545013,0.039450449522443,9247.75104805634,1666166.6309906624,4727830857.704647,1103772710.351472,4728862182.509435,,0.0483268653728099,0.0416949125350302,510929738.0161518,510929738.016153,4266.94044648127,3465.0217993978,0.00451947625,786981935.7344618,190077.047619048,760308.1904761905,0.0350384260736341,0.417937573777,65821,146338,2886.379607064204
2013-11-14,132404,112.46229983929,112.43778209881054,30.73236534,30.72566542,12513933.526801413,11025237.029677393,0.1393692103518697,0.0416706303302747,9620.23848295852,1916051.576093026,4995808764.024967,1141908838.4380558,4996898130.4325485,,0.0484278167066496,0.0418481909330905,510929738.0161518,510929738.016153,4647.91727205996,3538.40578500732,0.004771281753,830884939.3922869,181673.513661202,726694.0546448088,0.0381522954410327,0.418195655454,69027,155142,2517.202107352068
2013-11-15,119399,107.30903112922272,107.28564490783312,37.93691058,37.92864286,12840705.090266304,9543534.572898991,0.1153578034494936,0.0408398797334892,6945.347272283671,1701800.3562120856,4897906585.388659,1168408329.2784402,4898974235.472226,,0.0483258046942069,0.0418787717075279,510929738.0161518,510929738.016153,4216.14353640411,3601.77001440318,0.00467174877,814648428.8262311,174453.608433735,697814.4337349398,0.0345961200748473,0.415932159492,60207,139048,7005.454921276197
2013-11-16,103125,111.84350288619756,111.8191383029801,44.42006986,44.41039316,8783578.144798437,10707070.57478441,0.1328209122413245,0.0435798442767387,6163.023148909704,2119785.470570737,5228622800.882125,1192088840.8493264,5229762080.05453,,0.0486115673874697,0.0421012380658193,510929738.0161518,510929738.016154,4927.30027748433,3691.92663151239,0.004979309698,869176708.7809134,115890.329896907,463561.3195876289,0.0404152696636591,0.41438022176,46401,115634,5129.426529482515
2013-11-17,109082,121.5253519478947,121.4988884734518,42.45220699,42.44296256,13576606.646691551,10581860.045754667,0.1651611454966301,0.048533657685564,8648.002739349058,2265463.085118075,5825228268.892685,1229931355.1041894,5826497052.347043,,0.0501310930991847,0.0427506079403916,609482679.8883545,545370282.218802,5042.5537025376,3774.83420229,0.005199872744,966750996.6600271,145239.844086022,580959.376344086,0.0387336518340747,0.414435551909,52361,124265,4088.806186126395
2013-11-18,171380,154.0828182479668,154.04927592582945,23.998201,23.99297682,37663334.30750742,37935273.19006287,0.2337274549486989,0.0657778503874927,19209.12461241376,2584545.289724629,7897519308.65723,1342479248.4915674,7899238895.686413,,0.0694464496263001,0.0481111226604938,609482679.8883545,609482679.888353,4726.41754288692,3833.45127539253,0.00632904697,1307579871.2461045,260450.307692308,1041801.2307692308,0.0324757384728937,0.412418985867,82186,182091,7127.561881465738
2013-11-19,205240,120.44660977988796,120.42039851640196,19.85525968,19.85093883,34565836.76086761,31548418.983435724,0.17759777111756,0.0546878397311514,16091.601247648769,2217277.150426493,6568214937.6137085,1388304987.475008,6569644605.796869,,0.0809665229981711,0.050187493814721,609482679.8883545,609482679.888353,4877.90528464612,3907.76513396708,0.005261055409,1083524273.6820488,309624.260869565,1238497.043478261,0.0335053976471814,0.411624891017,90607,202223,5158.828328408537
2013-11-20,161122,124.21679087548604,124.18976837815184,23.69393166,23.68877721,24105730.989118297,30426140.114080053,0.1963689317628205,0.0595339099649328,14808.770251029588,2455699.0788132744,7152687062.923076,1454433895.0813076,7154243418.729311,,0.0810976707813834,0.050451626915769,609482679.8883545,609482679.888353,4968.79792970164,3979.78515033679,0.005720184931,1178861343.046674,227268.817073171,909075.268292683,0.0341180774220257,0.411494855275,75413,169539,5490.98314943159
2013-11-21,192640,143.8961909189554,143.86489707068455,32.37178776,32.3647477,20969324.15982085,21417333.12338307,0.2668094960812364,0.0720764425260082,19501.37287807367,2722367.9676033813,8662309438.730936,1523166341.1318283,8664193685.706888,,0.0856481291978345,0.0522509542869581,609482679.8883545,609482679.888353,4544.63225277589,4022.58278586225,0.006933209721,1427260297.938435,280204.353333333,1120817.413333333,0.0311958237866284,0.410239633584,73091,166398,8942.41229526352
2013-11-22,168639,148.8497389989452,148.81737931927557,22.02625144,22.02146297,24423194.246282514,31069425.29271036,0.2419437031656579,0.0802916933718294,18667.650305152656,3471210.4652938168,9653089349.920704,1698560086.889454,9655188371.423534,,0.0862976434808067,0.0527629352935392,609482679.8883545,609482679.888353,5211.17831651635,4098.24581759244,0.007709589773,1589199339.2295,227468.529069767,909874.1162790698,0.0357584200553472,0.410824321791,77157,184116,9807.727646840713
2013-11-23,146167,145.9737963514843,145.9420731086732,27.32035499,27.31441769,22258387.127975877,17967520.32160217,0.2427117841843102,0.0834295339989129,17181.80991419149,3562937.0048679896,10033882796.215862,1794035383.951641,10036063848.557402,,0.0843664958502589,0.0527212936464712,609482679.8883545,609482679.888353,5150.58321981267,4174.55081128584,0.008006413071,1650767989.01775,205001.576470588,820006.305882353,0.0353301378753531,0.41139348543,70791,159443,7451.125748452617
2013-11-24,123964,136.31920632769547,136.28959157460596,39.05218771,39.0437038,15606557.635172904,16655559.269842315,0.2323089229030389,0.0807166695499708,14086.283849148664,3404186.404947922,9711002778.094894,1833738143.1131384,9713112909.515808,,0.0838926312206505,0.0528104969941736,609482679.8883545,609482679.888353,5089.98812310899,4239.9633066891,0.00774074608,1597493792.8306656,182201.202380952,728804.8095238095,0.0349023032335755,0.410145582786,60636,137611,8359.771534304122
2013-11-25,143350,133.19658330702978,133.1676573264785,37.26691223,37.25881906,24468671.263578903,18422628.088035066,0.2232220683137254,0.0816243386616014,15950.556113425591,3546203.203227686,9823734479.634533,1914454966.5155408,9825868339.748943,,0.0828207833480869,0.0527926631726588,609482679.8883545,609482679.888353,5241.47586486819,4301.07149917283,0.007830622446,1615674516.0157368,189564.005780347,758256.0231213872,0.0359281492998761,0.410116855522,71456,160260,7071.924348848278
2013-11-26,187706,139.7528892044113,139.7225494251288,22.15222861,22.14741945,48352686.27746796,36516494.84148533,0.2762760789895283,0.0916097160140269,24142.93771465787,3665629.149272227,11029146141.232887,2169337814.8761,11031541043.565948,,0.0835202615860713,0.0533084544539583,609482679.8883545,609482679.888353,4817.31018794244,4345.69722531538,0.008807044107,1809836947.739814,267401.742138365,1069606.968553459,0.0330097689631625,0.409915180539,87387,198717,18820.431231123464
2013-11-27,192515,139.37868385636156,139.34843617936914,28.09906554,28.09296754,50811973.510400765,46262855.23485227,0.309501387078077,0.0962910560911748,28663.542460074877,4193251.718403385,11596910160.715538,2286771194.3448954,11599427444.743036,,0.0831302654196341,0.0533869542707152,609482679.8883545,609482679.888353,5241.47586486819,4407.05289741406,0.009259416098,1899456428.4725015,254372.514450867,1017490.0578034682,0.03590339433375,0.409853967835,92612,200565,14540.289043608322
2013-11-28,201832,136.33000732835114,136.30043237834113,21.6335714,21.62887829,90194450.4497245,84043423.14848918,0.3137460345045103,0.100738716364699,31008.14808214974,4589435.063584779,12137127024.782309,2424050014.470581,12139760581.541882,,0.0831114939420481,0.0534460816627263,609482679.8883545,609482679.888353,5483.8562516829,4486.20450345963,0.009686333658,1986812492.8517156,249068.635359116,996274.541436464,0.0375495619117363,0.409391957702,98832,213781,15252.539763464569
2013-11-29,188994,141.93013217711612,141.8993534010016,21.22439041,21.21978772,64868602.51876618,55828437.018163264,0.326737546463166,0.11287254880187,29288.100189865243,4911025.835870743,13603908128.416183,2590222576.0260696,13606858893.395245,,0.0821991002666278,0.053793098406784,707408283.0514966,637218833.385429,5480.00336357551,4542.55564188891,0.010372361663,2223458158.017516,248972.294797688,995889.1791907514,0.0358770365293526,0.40970441035,89638,195667,14232.34935440414
2013-11-30,163385,135.0569181865686,135.0276406089375,34.08059755,34.07320957,34906678.863073654,41333575.47258,0.3057496953276691,0.111929671478667,22599.79447983996,4947505.339541188,13495193210.492756,2665379542.255918,13498119326.69448,,0.082908669443104,0.0538104629705588,707408283.0514966,707408283.051498,6189.12034201531,4612.17965269845,0.009252169956,2206614985.069173,199874.727272727,799498.9090909091,0.0364858646294646,0.410543663809,73916,171585,11519.263005012226
2013-12-01,164939,112.29556185044112,112.27122830609773,32.53653173,32.52948132,47505750.34150967,34964354.822668344,0.2507063136218869,0.0964485793687902,18072.666030061,4719940.910258583,11633362939.651403,2698201866.678005,11635884342.126694,,0.0905088930370586,0.0550752846925363,707408283.0514966,707408283.051498,6857.26401530105,4706.01843682814,0.00796658049,1899656946.055574,186364.133333333,745456.5333333333,0.0404083446172271,0.409774845534,72087,161339,8524.549495734185
2013-12-02,179818,117.11161644053622,117.08624765452392,34.62710826,34.61960732,36537437.816660285,35281428.639476165,0.2921907210530375,0.104080821770894,22257.043794773024,4159469.7091878094,12558080284.115002,2759299847.7405257,12560801212.13033,,0.0902335773094212,0.0552832842426816,707408283.0514966,707408283.051498,5591.30758170701,4761.54530825925,0.008610152423,2052552869.890776,232666.761006289,930667.0440251572,0.0329374901769611,0.409152740379,76173,175909,8292.157425844336
2013-12-03,173471,115.29056231812736,115.26559835164024,40.81022887,40.8013922,21067763.72557372,22862210.533849876,0.2761908675848123,0.105362102744828,21179.696680741312,5289284.833922141,12717943914.647076,2816310569.163791,12720698338.605394,,0.0904210770174774,0.0552459594858339,707408283.0514966,707408283.051498,7033.09129774466,4871.60936203811,0.00870436226,2078250154.685114,184437.925,737751.7,0.0414136472464998,0.409357830594,76685,176011,6501.435142433224
